"activity" "subject_id" "features" "average_value"
"STANDING" 28 "fBodyAccJerk_std_Y" -0.936991280253165
"WALKING" 28 "fBodyAccJerk_std_Y" -0.191757503603704
"WALKING_DOWNSTAIRS" 28 "fBodyAccJerk_std_Y" -0.00175391954565217
"WALKING_UPSTAIRS" 28 "fBodyAccJerk_std_Y" -0.349026567647059
"LAYING" 29 "fBodyAccJerk_std_Y" -0.990468082753623
"SITTING" 29 "fBodyAccJerk_std_Y" -0.985493318833333
"STANDING" 29 "fBodyAccJerk_std_Y" -0.984782782307692
"WALKING" 29 "fBodyAccJerk_std_Y" -0.155020660771698
"WALKING_DOWNSTAIRS" 29 "fBodyAccJerk_std_Y" -0.120381521220833
"WALKING_UPSTAIRS" 29 "fBodyAccJerk_std_Y" -0.408648946938776
"LAYING" 30 "fBodyAccJerk_std_Y" -0.972434196714286
"SITTING" 30 "fBodyAccJerk_std_Y" -0.981902116451613
"STANDING" 30 "fBodyAccJerk_std_Y" -0.960442360508475
"WALKING" 30 "fBodyAccJerk_std_Y" -0.289466095323077
"WALKING_DOWNSTAIRS" 30 "fBodyAccJerk_std_Y" -0.217432019258065
"WALKING_UPSTAIRS" 30 "fBodyAccJerk_std_Y" -0.610826602
"LAYING" 1 "fBodyAccJerk_std_Z" -0.9605869872
"SITTING" 1 "fBodyAccJerk_std_Z" -0.988339184893617
"STANDING" 1 "fBodyAccJerk_std_Z" -0.992349818113208
"WALKING" 1 "fBodyAccJerk_std_Z" -0.534713440421053
"WALKING_DOWNSTAIRS" 1 "fBodyAccJerk_std_Z" -0.401721464285714
"WALKING_UPSTAIRS" 1 "fBodyAccJerk_std_Z" -0.726040200754717
"LAYING" 2 "fBodyAccJerk_std_Z" -0.989345368541667
"SITTING" 2 "fBodyAccJerk_std_Z" -0.988570804130435
"STANDING" 2 "fBodyAccJerk_std_Z" -0.984599905185185
"WALKING" 2 "fBodyAccJerk_std_Z" -0.615898188474576
"WALKING_DOWNSTAIRS" 2 "fBodyAccJerk_std_Z" -0.408227423191489
"WALKING_UPSTAIRS" 2 "fBodyAccJerk_std_Z" -0.625090981458333
"LAYING" 3 "fBodyAccJerk_std_Z" -0.983711904677419
"SITTING" 3 "fBodyAccJerk_std_Z" -0.9771595725
"STANDING" 3 "fBodyAccJerk_std_Z" -0.975595949508197
"WALKING" 3 "fBodyAccJerk_std_Z" -0.543529108103448
"WALKING_DOWNSTAIRS" 3 "fBodyAccJerk_std_Z" -0.613525074285714
"WALKING_UPSTAIRS" 3 "fBodyAccJerk_std_Z" -0.738705863898305
"LAYING" 4 "fBodyAccJerk_std_Z" -0.980261236296296
"SITTING" 4 "fBodyAccJerk_std_Z" -0.9816994482
"STANDING" 4 "fBodyAccJerk_std_Z" -0.976229505535714
"WALKING" 4 "fBodyAccJerk_std_Z" -0.772359087333333
"WALKING_DOWNSTAIRS" 4 "fBodyAccJerk_std_Z" -0.668867334444444
"WALKING_UPSTAIRS" 4 "fBodyAccJerk_std_Z" -0.762772175
"LAYING" 5 "fBodyAccJerk_std_Z" -0.986135599038461
"SITTING" 5 "fBodyAccJerk_std_Z" -0.97602233
"STANDING" 5 "fBodyAccJerk_std_Z" -0.96807230125
"WALKING" 5 "fBodyAccJerk_std_Z" -0.633429995714286
"WALKING_DOWNSTAIRS" 5 "fBodyAccJerk_std_Z" -0.551178075319149
"WALKING_UPSTAIRS" 5 "fBodyAccJerk_std_Z" -0.668825711276596
"LAYING" 6 "fBodyAccJerk_std_Z" -0.963567540877193
"SITTING" 6 "fBodyAccJerk_std_Z" -0.961636555090909
"STANDING" 6 "fBodyAccJerk_std_Z" -0.969895845789474
"WALKING" 6 "fBodyAccJerk_std_Z" -0.608624354210526
"WALKING_DOWNSTAIRS" 6 "fBodyAccJerk_std_Z" -0.389057047125
"WALKING_UPSTAIRS" 6 "fBodyAccJerk_std_Z" -0.571673957058824
"LAYING" 7 "fBodyAccJerk_std_Z" -0.975072995192308
"SITTING" 7 "fBodyAccJerk_std_Z" -0.974699194375
"STANDING" 7 "fBodyAccJerk_std_Z" -0.974533710754717
"WALKING" 7 "fBodyAccJerk_std_Z" -0.190751539207018
"WALKING_DOWNSTAIRS" 7 "fBodyAccJerk_std_Z" -0.397774503468085
"WALKING_UPSTAIRS" 7 "fBodyAccJerk_std_Z" -0.631919608823529
"LAYING" 8 "fBodyAccJerk_std_Z" -0.968699222962963
"SITTING" 8 "fBodyAccJerk_std_Z" -0.986185349347826
"STANDING" 8 "fBodyAccJerk_std_Z" -0.984465744444444
"WALKING" 8 "fBodyAccJerk_std_Z" -0.4044825094375
"WALKING_DOWNSTAIRS" 8 "fBodyAccJerk_std_Z" -0.0846674186842105
"WALKING_UPSTAIRS" 8 "fBodyAccJerk_std_Z" -0.508248316829268
"LAYING" 9 "fBodyAccJerk_std_Z" -0.9597147176
"SITTING" 9 "fBodyAccJerk_std_Z" -0.9649413418
"STANDING" 9 "fBodyAccJerk_std_Z" -0.972588748666667
"WALKING" 9 "fBodyAccJerk_std_Z" -0.419104362884615
"WALKING_DOWNSTAIRS" 9 "fBodyAccJerk_std_Z" -0.425377408333333
"WALKING_UPSTAIRS" 9 "fBodyAccJerk_std_Z" -0.677831082857143
"LAYING" 10 "fBodyAccJerk_std_Z" -0.978582339137931
"SITTING" 10 "fBodyAccJerk_std_Z" -0.98911086
"STANDING" 10 "fBodyAccJerk_std_Z" -0.979428729090909
"WALKING" 10 "fBodyAccJerk_std_Z" -0.558512650188679
"WALKING_DOWNSTAIRS" 10 "fBodyAccJerk_std_Z" -0.396147929736842
"WALKING_UPSTAIRS" 10 "fBodyAccJerk_std_Z" -0.662894135319149
"LAYING" 11 "fBodyAccJerk_std_Z" -0.983302949122807
"SITTING" 11 "fBodyAccJerk_std_Z" -0.984349606792453
"STANDING" 11 "fBodyAccJerk_std_Z" -0.990378149574468
"WALKING" 11 "fBodyAccJerk_std_Z" -0.747564612033898
"WALKING_DOWNSTAIRS" 11 "fBodyAccJerk_std_Z" -0.628902742826087
"WALKING_UPSTAIRS" 11 "fBodyAccJerk_std_Z" -0.803845087037037
"LAYING" 12 "fBodyAccJerk_std_Z" -0.972713844666667
"SITTING" 12 "fBodyAccJerk_std_Z" -0.981408871764706
"STANDING" 12 "fBodyAccJerk_std_Z" -0.978792832786885
"WALKING" 12 "fBodyAccJerk_std_Z" -0.5314863218
"WALKING_DOWNSTAIRS" 12 "fBodyAccJerk_std_Z" -0.544461425869565
"WALKING_UPSTAIRS" 12 "fBodyAccJerk_std_Z" -0.750114855961538
"LAYING" 13 "fBodyAccJerk_std_Z" -0.983670049354839
"SITTING" 13 "fBodyAccJerk_std_Z" -0.988612100204082
"STANDING" 13 "fBodyAccJerk_std_Z" -0.987871530526316
"WALKING" 13 "fBodyAccJerk_std_Z" -0.406173351578947
"WALKING_DOWNSTAIRS" 13 "fBodyAccJerk_std_Z" -0.356579475531915
"WALKING_UPSTAIRS" 13 "fBodyAccJerk_std_Z" -0.689235778909091
"LAYING" 14 "fBodyAccJerk_std_Z" -0.97491443
"SITTING" 14 "fBodyAccJerk_std_Z" -0.978180020925926
"STANDING" 14 "fBodyAccJerk_std_Z" -0.973594305166667
"WALKING" 14 "fBodyAccJerk_std_Z" -0.528889535084746
"WALKING_DOWNSTAIRS" 14 "fBodyAccJerk_std_Z" -0.244857128202222
"WALKING_UPSTAIRS" 14 "fBodyAccJerk_std_Z" -0.391077873148148
"LAYING" 15 "fBodyAccJerk_std_Z" -0.980745097361111
"SITTING" 15 "fBodyAccJerk_std_Z" -0.987694113559322
"STANDING" 15 "fBodyAccJerk_std_Z" -0.986654459433962
"WALKING" 15 "fBodyAccJerk_std_Z" -0.723051140740741
"WALKING_DOWNSTAIRS" 15 "fBodyAccJerk_std_Z" -0.461599141904762
"WALKING_UPSTAIRS" 15 "fBodyAccJerk_std_Z" -0.783004506458333
"LAYING" 16 "fBodyAccJerk_std_Z" -0.988348904571429
"SITTING" 16 "fBodyAccJerk_std_Z" -0.984362469130435
"STANDING" 16 "fBodyAccJerk_std_Z" -0.98865796025641
"WALKING" 16 "fBodyAccJerk_std_Z" -0.45663628254902
"WALKING_DOWNSTAIRS" 16 "fBodyAccJerk_std_Z" -0.36402669587234
"WALKING_UPSTAIRS" 16 "fBodyAccJerk_std_Z" -0.620123586470588
"LAYING" 17 "fBodyAccJerk_std_Z" -0.983854158873239
"SITTING" 17 "fBodyAccJerk_std_Z" -0.99081824828125
"STANDING" 17 "fBodyAccJerk_std_Z" -0.991450377692308
"WALKING" 17 "fBodyAccJerk_std_Z" -0.543872996229508
"WALKING_DOWNSTAIRS" 17 "fBodyAccJerk_std_Z" -0.573043711086957
"WALKING_UPSTAIRS" 17 "fBodyAccJerk_std_Z" -0.680325770833333
"LAYING" 18 "fBodyAccJerk_std_Z" -0.990744752923077
"SITTING" 18 "fBodyAccJerk_std_Z" -0.990141676315789
"STANDING" 18 "fBodyAccJerk_std_Z" -0.989275839041096
"WALKING" 18 "fBodyAccJerk_std_Z" -0.664327149285714
"WALKING_DOWNSTAIRS" 18 "fBodyAccJerk_std_Z" -0.678751080363636
"WALKING_UPSTAIRS" 18 "fBodyAccJerk_std_Z" -0.784728430344828
"LAYING" 19 "fBodyAccJerk_std_Z" -0.988558703373494
"SITTING" 19 "fBodyAccJerk_std_Z" -0.988151915753425
"STANDING" 19 "fBodyAccJerk_std_Z" -0.987524587534247
"WALKING" 19 "fBodyAccJerk_std_Z" -0.227829841936346
"WALKING_DOWNSTAIRS" 19 "fBodyAccJerk_std_Z" -0.0983930104846154
"WALKING_UPSTAIRS" 19 "fBodyAccJerk_std_Z" -0.50771620575
"LAYING" 20 "fBodyAccJerk_std_Z" -0.985707806323529
"SITTING" 20 "fBodyAccJerk_std_Z" -0.978458923030303
"STANDING" 20 "fBodyAccJerk_std_Z" -0.963973097671233
"WALKING" 20 "fBodyAccJerk_std_Z" -0.427690451960784
"WALKING_DOWNSTAIRS" 20 "fBodyAccJerk_std_Z" -0.405294896466667
"WALKING_UPSTAIRS" 20 "fBodyAccJerk_std_Z" -0.533201712745098
"LAYING" 21 "fBodyAccJerk_std_Z" -0.984925270666667
"SITTING" 21 "fBodyAccJerk_std_Z" -0.986845672352941
"STANDING" 21 "fBodyAccJerk_std_Z" -0.979723339662921
"WALKING" 21 "fBodyAccJerk_std_Z" -0.443563412692308
"WALKING_DOWNSTAIRS" 21 "fBodyAccJerk_std_Z" -0.293237567085333
"WALKING_UPSTAIRS" 21 "fBodyAccJerk_std_Z" -0.603127367234043
"LAYING" 22 "fBodyAccJerk_std_Z" -0.976833164027778
"SITTING" 22 "fBodyAccJerk_std_Z" -0.981272224354839
"STANDING" 22 "fBodyAccJerk_std_Z" -0.984305238253968
"WALKING" 22 "fBodyAccJerk_std_Z" -0.343195610652174
"WALKING_DOWNSTAIRS" 22 "fBodyAccJerk_std_Z" -0.535893778333333
"WALKING_UPSTAIRS" 22 "fBodyAccJerk_std_Z" -0.528567802619048
"LAYING" 23 "fBodyAccJerk_std_Z" -0.985502011944444
"SITTING" 23 "fBodyAccJerk_std_Z" -0.977936447205882
"STANDING" 23 "fBodyAccJerk_std_Z" -0.976241315882353
"WALKING" 23 "fBodyAccJerk_std_Z" -0.00623647528983051
"WALKING_DOWNSTAIRS" 23 "fBodyAccJerk_std_Z" -0.09851956305
"WALKING_UPSTAIRS" 23 "fBodyAccJerk_std_Z" -0.46895638372549
"LAYING" 24 "fBodyAccJerk_std_Z" -0.983185637916667
"SITTING" 24 "fBodyAccJerk_std_Z" -0.986008449264706
"STANDING" 24 "fBodyAccJerk_std_Z" -0.979936740869565
"WALKING" 24 "fBodyAccJerk_std_Z" -0.511115619482759
"WALKING_DOWNSTAIRS" 24 "fBodyAccJerk_std_Z" -0.328569968545455
"WALKING_UPSTAIRS" 24 "fBodyAccJerk_std_Z" -0.562727123050847
"LAYING" 25 "fBodyAccJerk_std_Z" -0.971885370136986
"SITTING" 25 "fBodyAccJerk_std_Z" -0.989156105538462
"STANDING" 25 "fBodyAccJerk_std_Z" -0.987898048378378
"WALKING" 25 "fBodyAccJerk_std_Z" -0.690413386081081
"WALKING_DOWNSTAIRS" 25 "fBodyAccJerk_std_Z" -0.734990064137931
"WALKING_UPSTAIRS" 25 "fBodyAccJerk_std_Z" -0.830526636615385
"LAYING" 26 "fBodyAccJerk_std_Z" -0.989370490789474
"SITTING" 26 "fBodyAccJerk_std_Z" -0.990693114358974
"STANDING" 26 "fBodyAccJerk_std_Z" -0.987428086216216
"WALKING" 26 "fBodyAccJerk_std_Z" -0.396530418305085
"WALKING_DOWNSTAIRS" 26 "fBodyAccJerk_std_Z" -0.3967016908
"WALKING_UPSTAIRS" 26 "fBodyAccJerk_std_Z" -0.715726893818182
"LAYING" 27 "fBodyAccJerk_std_Z" -0.989901169864865
"SITTING" 27 "fBodyAccJerk_std_Z" -0.989282516857143
"STANDING" 27 "fBodyAccJerk_std_Z" -0.98820826225
"WALKING" 27 "fBodyAccJerk_std_Z" -0.417957993859649
"WALKING_DOWNSTAIRS" 27 "fBodyAccJerk_std_Z" -0.474755492045455
"WALKING_UPSTAIRS" 27 "fBodyAccJerk_std_Z" -0.657139420784314
"LAYING" 28 "fBodyAccJerk_std_Z" -0.974530843125
"SITTING" 28 "fBodyAccJerk_std_Z" -0.978327769444444
"STANDING" 28 "fBodyAccJerk_std_Z" -0.973572051898734
"WALKING" 28 "fBodyAccJerk_std_Z" -0.574579748518519
"WALKING_DOWNSTAIRS" 28 "fBodyAccJerk_std_Z" -0.48848835173913
"WALKING_UPSTAIRS" 28 "fBodyAccJerk_std_Z" -0.68790763372549
"LAYING" 29 "fBodyAccJerk_std_Z" -0.993107759855072
"SITTING" 29 "fBodyAccJerk_std_Z" -0.990445861666667
"STANDING" 29 "fBodyAccJerk_std_Z" -0.991316374615385
"WALKING" 29 "fBodyAccJerk_std_Z" -0.529034897169811
"WALKING_DOWNSTAIRS" 29 "fBodyAccJerk_std_Z" -0.547320886875
"WALKING_UPSTAIRS" 29 "fBodyAccJerk_std_Z" -0.710116591836735
"LAYING" 30 "fBodyAccJerk_std_Z" -0.982281553142857
"SITTING" 30 "fBodyAccJerk_std_Z" -0.988971211935484
"STANDING" 30 "fBodyAccJerk_std_Z" -0.973954338305085
"WALKING" 30 "fBodyAccJerk_std_Z" -0.575410267076923
"WALKING_DOWNSTAIRS" 30 "fBodyAccJerk_std_Z" -0.535515048387097
"WALKING_UPSTAIRS" 30 "fBodyAccJerk_std_Z" -0.78475388
"LAYING" 1 "fBodyGyro_std_X" -0.8822964508
"SITTING" 1 "fBodyGyro_std_X" -0.977904227021277
"STANDING" 1 "fBodyGyro_std_X" -0.987497128679245
"WALKING" 1 "fBodyGyro_std_X" -0.516691938736842
"WALKING_DOWNSTAIRS" 1 "fBodyGyro_std_X" -0.495422486102041
"WALKING_UPSTAIRS" 1 "fBodyGyro_std_X" -0.565892490754717
"LAYING" 2 "fBodyGyro_std_X" -0.988860685833333
"SITTING" 2 "fBodyGyro_std_X" -0.986808501521739
"STANDING" 2 "fBodyGyro_std_X" -0.97498812462963
"WALKING" 2 "fBodyGyro_std_X" -0.604053019152542
"WALKING_DOWNSTAIRS" 2 "fBodyGyro_std_X" -0.379436674361702
"WALKING_UPSTAIRS" 2 "fBodyGyro_std_X" -0.476358845625
"LAYING" 3 "fBodyGyro_std_X" -0.975986433709677
"SITTING" 3 "fBodyGyro_std_X" -0.968013062884615
"STANDING" 3 "fBodyGyro_std_X" -0.901985672459016
"WALKING" 3 "fBodyGyro_std_X" -0.615121369827586
"WALKING_DOWNSTAIRS" 3 "fBodyGyro_std_X" -0.30863033105102
"WALKING_UPSTAIRS" 3 "fBodyGyro_std_X" -0.484820991355932
"LAYING" 4 "fBodyGyro_std_X" -0.975094739444444
"SITTING" 4 "fBodyGyro_std_X" -0.973333107
"STANDING" 4 "fBodyGyro_std_X" -0.912464793928571
"WALKING" 4 "fBodyGyro_std_X" -0.542646759
"WALKING_DOWNSTAIRS" 4 "fBodyGyro_std_X" -0.414919000955556
"WALKING_UPSTAIRS" 4 "fBodyGyro_std_X" -0.483548693461538
"LAYING" 5 "fBodyGyro_std_X" -0.980705769807692
"SITTING" 5 "fBodyGyro_std_X" -0.969390369318182
"STANDING" 5 "fBodyGyro_std_X" -0.912780915714286
"WALKING" 5 "fBodyGyro_std_X" -0.529392790178571
"WALKING_DOWNSTAIRS" 5 "fBodyGyro_std_X" -0.51494094106383
"WALKING_UPSTAIRS" 5 "fBodyGyro_std_X" -0.501685580212766
"LAYING" 6 "fBodyGyro_std_X" -0.962164978596491
"SITTING" 6 "fBodyGyro_std_X" -0.963407046545455
"STANDING" 6 "fBodyGyro_std_X" -0.952817395263158
"WALKING" 6 "fBodyGyro_std_X" -0.515323854385965
"WALKING_DOWNSTAIRS" 6 "fBodyGyro_std_X" -0.286724914610417
"WALKING_UPSTAIRS" 6 "fBodyGyro_std_X" -0.390248128039216
"LAYING" 7 "fBodyGyro_std_X" -0.962348254423077
"SITTING" 7 "fBodyGyro_std_X" -0.9427264225
"STANDING" 7 "fBodyGyro_std_X" -0.947891986226415
"WALKING" 7 "fBodyGyro_std_X" -0.563615256666667
"WALKING_DOWNSTAIRS" 7 "fBodyGyro_std_X" -0.432730974446809
"WALKING_UPSTAIRS" 7 "fBodyGyro_std_X" -0.368636961470588
"LAYING" 8 "fBodyGyro_std_X" -0.967846360740741
"SITTING" 8 "fBodyGyro_std_X" -0.985339301521739
"STANDING" 8 "fBodyGyro_std_X" -0.974200997592593
"WALKING" 8 "fBodyGyro_std_X" -0.234252005895833
"WALKING_DOWNSTAIRS" 8 "fBodyGyro_std_X" -0.302735102631579
"WALKING_UPSTAIRS" 8 "fBodyGyro_std_X" -0.409955580780488
"LAYING" 9 "fBodyGyro_std_X" -0.9463891504
"SITTING" 9 "fBodyGyro_std_X" -0.9618360162
"STANDING" 9 "fBodyGyro_std_X" -0.924738576444444
"WALKING" 9 "fBodyGyro_std_X" -0.507404512692308
"WALKING_DOWNSTAIRS" 9 "fBodyGyro_std_X" -0.423558773952381
"WALKING_UPSTAIRS" 9 "fBodyGyro_std_X" -0.361626377102041
"LAYING" 10 "fBodyGyro_std_X" -0.96454456637931
"SITTING" 10 "fBodyGyro_std_X" -0.989712360740741
"STANDING" 10 "fBodyGyro_std_X" -0.932273942727273
"WALKING" 10 "fBodyGyro_std_X" -0.458292932830189
"WALKING_DOWNSTAIRS" 10 "fBodyGyro_std_X" -0.339514358157895
"WALKING_UPSTAIRS" 10 "fBodyGyro_std_X" -0.34130162006383
"LAYING" 11 "fBodyGyro_std_X" -0.982424585438596
"SITTING" 11 "fBodyGyro_std_X" -0.989189512641509
"STANDING" 11 "fBodyGyro_std_X" -0.981009115744681
"WALKING" 11 "fBodyGyro_std_X" -0.623150268983051
"WALKING_DOWNSTAIRS" 11 "fBodyGyro_std_X" -0.397722757934783
"WALKING_UPSTAIRS" 11 "fBodyGyro_std_X" -0.517811645740741
"LAYING" 12 "fBodyGyro_std_X" -0.969254585333333
"SITTING" 12 "fBodyGyro_std_X" -0.976339901372549
"STANDING" 12 "fBodyGyro_std_X" -0.884385204098361
"WALKING" 12 "fBodyGyro_std_X" -0.5931428818
"WALKING_DOWNSTAIRS" 12 "fBodyGyro_std_X" -0.4223632375
"WALKING_UPSTAIRS" 12 "fBodyGyro_std_X" -0.5604629635
"LAYING" 13 "fBodyGyro_std_X" -0.973446792419355
"SITTING" 13 "fBodyGyro_std_X" -0.986714694081633
"STANDING" 13 "fBodyGyro_std_X" -0.955818411578947
"WALKING" 13 "fBodyGyro_std_X" -0.435714710526316
"WALKING_DOWNSTAIRS" 13 "fBodyGyro_std_X" -0.452190386808511
"WALKING_UPSTAIRS" 13 "fBodyGyro_std_X" -0.562911002545455
"LAYING" 14 "fBodyGyro_std_X" -0.959740488627451
"SITTING" 14 "fBodyGyro_std_X" -0.981573087222222
"STANDING" 14 "fBodyGyro_std_X" -0.962741032833333
"WALKING" 14 "fBodyGyro_std_X" -0.630082075932203
"WALKING_DOWNSTAIRS" 14 "fBodyGyro_std_X" -0.378882872733333
"WALKING_UPSTAIRS" 14 "fBodyGyro_std_X" -0.464742933888889
"LAYING" 15 "fBodyGyro_std_X" -0.958224495416667
"SITTING" 15 "fBodyGyro_std_X" -0.988881930508475
"STANDING" 15 "fBodyGyro_std_X" -0.948275234150943
"WALKING" 15 "fBodyGyro_std_X" -0.357633378703704
"WALKING_DOWNSTAIRS" 15 "fBodyGyro_std_X" -0.351630000285714
"WALKING_UPSTAIRS" 15 "fBodyGyro_std_X" -0.4372253275
"LAYING" 16 "fBodyGyro_std_X" -0.977509583571429
"SITTING" 16 "fBodyGyro_std_X" -0.982057861449275
"STANDING" 16 "fBodyGyro_std_X" -0.973926885
"WALKING" 16 "fBodyGyro_std_X" -0.673741136862745
"WALKING_DOWNSTAIRS" 16 "fBodyGyro_std_X" -0.470373498510638
"WALKING_UPSTAIRS" 16 "fBodyGyro_std_X" -0.509896031372549
"LAYING" 17 "fBodyGyro_std_X" -0.977203498309859
"SITTING" 17 "fBodyGyro_std_X" -0.99004126046875
"STANDING" 17 "fBodyGyro_std_X" -0.981791318076923
"WALKING" 17 "fBodyGyro_std_X" -0.504849290819672
"WALKING_DOWNSTAIRS" 17 "fBodyGyro_std_X" -0.393194731747826
"WALKING_UPSTAIRS" 17 "fBodyGyro_std_X" -0.5244683916875
"LAYING" 18 "fBodyGyro_std_X" -0.993019371692308
"SITTING" 18 "fBodyGyro_std_X" -0.992575399473684
"STANDING" 18 "fBodyGyro_std_X" -0.962272711643836
"WALKING" 18 "fBodyGyro_std_X" -0.734901390178571
"WALKING_DOWNSTAIRS" 18 "fBodyGyro_std_X" -0.513947089545455
"WALKING_UPSTAIRS" 18 "fBodyGyro_std_X" -0.60071129637931
"LAYING" 19 "fBodyGyro_std_X" -0.983944795060241
"SITTING" 19 "fBodyGyro_std_X" -0.985576048219178
"STANDING" 19 "fBodyGyro_std_X" -0.946607045616438
"WALKING" 19 "fBodyGyro_std_X" -0.108388809533846
"WALKING_DOWNSTAIRS" 19 "fBodyGyro_std_X" 0.196613286661538
"WALKING_UPSTAIRS" 19 "fBodyGyro_std_X" -0.4775147465
"LAYING" 20 "fBodyGyro_std_X" -0.985154588529412
"SITTING" 20 "fBodyGyro_std_X" -0.978433538484848
"STANDING" 20 "fBodyGyro_std_X" -0.890525705068493
"WALKING" 20 "fBodyGyro_std_X" -0.279931528352941
"WALKING_DOWNSTAIRS" 20 "fBodyGyro_std_X" -0.253365630644444
"WALKING_UPSTAIRS" 20 "fBodyGyro_std_X" -0.532021733921569
"LAYING" 21 "fBodyGyro_std_X" -0.976226919888889
"SITTING" 21 "fBodyGyro_std_X" -0.98955931
"STANDING" 21 "fBodyGyro_std_X" -0.964530315842697
"WALKING" 21 "fBodyGyro_std_X" -0.491859244230769
"WALKING_DOWNSTAIRS" 21 "fBodyGyro_std_X" -0.469790144111111
"WALKING_UPSTAIRS" 21 "fBodyGyro_std_X" -0.560968048723404
"LAYING" 22 "fBodyGyro_std_X" -0.958030986944444
"SITTING" 22 "fBodyGyro_std_X" -0.982373346290323
"STANDING" 22 "fBodyGyro_std_X" -0.919851782380952
"WALKING" 22 "fBodyGyro_std_X" -0.374496318695652
"WALKING_DOWNSTAIRS" 22 "fBodyGyro_std_X" -0.284532358444444
"WALKING_UPSTAIRS" 22 "fBodyGyro_std_X" -0.338139776690476
"LAYING" 23 "fBodyGyro_std_X" -0.982665212638889
"SITTING" 23 "fBodyGyro_std_X" -0.981523241176471
"STANDING" 23 "fBodyGyro_std_X" -0.941698515588235
"WALKING" 23 "fBodyGyro_std_X" -0.545051691694915
"WALKING_DOWNSTAIRS" 23 "fBodyGyro_std_X" -0.482598325037037
"WALKING_UPSTAIRS" 23 "fBodyGyro_std_X" -0.590430783921569
"LAYING" 24 "fBodyGyro_std_X" -0.984713284166667
"SITTING" 24 "fBodyGyro_std_X" -0.988891551764706
"STANDING" 24 "fBodyGyro_std_X" -0.961885695217391
"WALKING" 24 "fBodyGyro_std_X" -0.616915839310345
"WALKING_DOWNSTAIRS" 24 "fBodyGyro_std_X" -0.484894683818182
"WALKING_UPSTAIRS" 24 "fBodyGyro_std_X" -0.602945480677966
"LAYING" 25 "fBodyGyro_std_X" -0.891308069041096
"SITTING" 25 "fBodyGyro_std_X" -0.990550003076923
"STANDING" 25 "fBodyGyro_std_X" -0.97266417
"WALKING" 25 "fBodyGyro_std_X" -0.406678108108108
"WALKING_DOWNSTAIRS" 25 "fBodyGyro_std_X" -0.316252107741379
"WALKING_UPSTAIRS" 25 "fBodyGyro_std_X" -0.500119831476923
"LAYING" 26 "fBodyGyro_std_X" -0.990970119605263
"SITTING" 26 "fBodyGyro_std_X" -0.991318436410256
"STANDING" 26 "fBodyGyro_std_X" -0.975321645675676
"WALKING" 26 "fBodyGyro_std_X" -0.532999609491525
"WALKING_DOWNSTAIRS" 26 "fBodyGyro_std_X" -0.3981998635
"WALKING_UPSTAIRS" 26 "fBodyGyro_std_X" -0.590812298
"LAYING" 27 "fBodyGyro_std_X" -0.989382328918919
"SITTING" 27 "fBodyGyro_std_X" -0.988984618428571
"STANDING" 27 "fBodyGyro_std_X" -0.970221836375
"WALKING" 27 "fBodyGyro_std_X" -0.642349125614035
"WALKING_DOWNSTAIRS" 27 "fBodyGyro_std_X" -0.390968436431818
"WALKING_UPSTAIRS" 27 "fBodyGyro_std_X" -0.574254281745098
"LAYING" 28 "fBodyGyro_std_X" -0.958092114
"SITTING" 28 "fBodyGyro_std_X" -0.98161514125
"STANDING" 28 "fBodyGyro_std_X" -0.886706768227848
"WALKING" 28 "fBodyGyro_std_X" -0.545480217777778
"WALKING_DOWNSTAIRS" 28 "fBodyGyro_std_X" -0.345453346086957
"WALKING_UPSTAIRS" 28 "fBodyGyro_std_X" -0.556383410588235
"LAYING" 29 "fBodyGyro_std_X" -0.994652185217391
"SITTING" 29 "fBodyGyro_std_X" -0.990727755166667
"STANDING" 29 "fBodyGyro_std_X" -0.979162564923077
"WALKING" 29 "fBodyGyro_std_X" -0.654313559056604
"WALKING_DOWNSTAIRS" 29 "fBodyGyro_std_X" -0.319123137947917
"WALKING_UPSTAIRS" 29 "fBodyGyro_std_X" -0.350338205020408
"LAYING" 30 "fBodyGyro_std_X" -0.974488400714286
"SITTING" 30 "fBodyGyro_std_X" -0.988484803225806
"STANDING" 30 "fBodyGyro_std_X" -0.911718163220339
"WALKING" 30 "fBodyGyro_std_X" -0.399032346
"WALKING_DOWNSTAIRS" 30 "fBodyGyro_std_X" -0.278386596338226
"WALKING_UPSTAIRS" 30 "fBodyGyro_std_X" -0.503484236964615
"LAYING" 1 "fBodyGyro_std_Y" -0.9512320494
"SITTING" 1 "fBodyGyro_std_Y" -0.962345042553192
"STANDING" 1 "fBodyGyro_std_Y" -0.987107727735849
"WALKING" 1 "fBodyGyro_std_Y" -0.0335081597884211
"WALKING_DOWNSTAIRS" 1 "fBodyGyro_std_Y" -0.181414728657143
"WALKING_UPSTAIRS" 1 "fBodyGyro_std_Y" 0.151538905566038
"LAYING" 2 "fBodyGyro_std_Y" -0.981910616458333
"SITTING" 2 "fBodyGyro_std_Y" -0.977356188695652
"STANDING" 2 "fBodyGyro_std_Y" -0.97103605037037
"WALKING" 2 "fBodyGyro_std_Y" -0.533046952542373
"WALKING_DOWNSTAIRS" 2 "fBodyGyro_std_Y" -0.458732747446809
"WALKING_UPSTAIRS" 2 "fBodyGyro_std_Y" -0.459758488958333
"LAYING" 3 "fBodyGyro_std_Y" -0.977032495483871
"SITTING" 3 "fBodyGyro_std_Y" -0.939609988461538
"STANDING" 3 "fBodyGyro_std_Y" -0.923125941147541
